"id","target","subpopulation","predictor","response","predicted"
"26","j36","E",397.9,3922,3926.25871743135
"26","q43","E",335.5,3682,3979.84422008076
"26","k11","F",270.4,4708,5387.89509868696
"26","v22","F",192.3,5519,5527.35302008391
"26","x24","F",208.7,5006,5498.06864222335
"26","j10","G",483.9,3686,4129.72305436704
"26","w23","G",238.5,4046,4888.46187715369
"26","y25","G",356.45,3823,4523.7787306676
"26","p42","G",333.5,4360,4594.7365790089
"26","x50","G",319.2,4060,4638.9499659928
"26","q17","H",175.95,4804,4701.1617471834
"26","a27","H",194.3,4960,4751.485318794
"26","x50","I",365.2,4801,5073.40125578717
"26","b2","J",360.3,7392,7236.28719068439
"26","b28","J",238.6,6303,6543.42038881507
"26","a1","K",210.5,6252,6183.81708208917
"26","d56","K",249.9,5913,6296.00655888735
"27","e5","A",251,3009,3414.60707966182
"27","q17","A",189.6,2647,3357.22317974539
"27","a27","A",399.5,3210,3553.39387343364
"27","u47","A",216.9,2893,3382.73751961051
"27","y51","A",237.9,3242,3402.36393489137
"27","r18","B",203.3,2793,3802.80230073737
"27","y25","B",413.65,2961,4008.20462952953
"27","r44","B",397.55,2956,3992.48331983828
"27","b54","B",212.4,2679,3811.68825838894
"27","s19","C",205.95,3291,2990.42491163706
"27","o41","C",247.8,3223,3057.46079384771
"27","s45","C",232.07,3001,3032.26427229039
"27","a53","C",421,3872,3334.89483922128
"27","c55","C",319.2,3586,3171.83025597053
"27","e5","D",181.75,2224,2504.142364626
"27","n14","D",262.8,2616,2665.84885457287
"27","a27","D",202.4,2452,2545.3421057414
"27","d30","D",304.3,3496,2748.64736577329
"27","n40","D",384.7,2794,2909.05701156882
"27","h8","E",212.01,3839,4085.89027332077
"27","a27","E",292.65,4899,4016.64131605076
"27","h34","E",228.7,4248,4071.55786884611
"27","v48","E",455.9,3765,3876.45167971234
"27","k11","F",270.4,5534,5387.89509868696
"27","p16","F",285.6,5685,5360.75348018205
"27","x24","F",208.7,6117,5498.06864222335
"27","g33","F",227.9,7021,5463.78449253294
"27","w49","F",403.83,6391,5149.63811466654
"27","d56","F",249.9,5273,5424.50057101267
"27","f6","G",216.3,5683,4957.10084156226
"27","y25","G",356.45,4232,4523.7787306676
"27","k37","G",410.55,4242,4356.50990298725
"27","p42","G",333.5,4972,4594.7365790089
"27","s45","G",196.8,5232,5017.39182381303
"27","h34","H",233.8,6247,4859.81126313289
"27","l38","H",260.8,6205,4933.85684533923
"27","j10","I",237.8,7394,5394.0932764521
"27","p16","I",203.4,7158,5480.68515644326
"27","x24","I",324.75,5070,5175.22223095119
"27","d56","I",373.8,5383,5051.75328578938
"27","b28","J",238.6,5963,6543.42038881507
"27","a1","K",210.5,4140,6183.81708208917
"27","c3","K",177.6,4100,6090.13602151404
"27","s19","K",205.8,4170,6170.43407343558
"27","a53","K",277.06,4106,6373.34326421321
"28","q17","A",189.6,3918,3357.22317974539
"28","u21","A",226.5,4857,3391.70959516748
"28","i35","A",380.25,4694,3535.40299275951
"28","m39","A",212.15,4704,3378.29821139222
"28","n14","B",191.75,5634,3791.52396987191
"28","v22","B",163.8,5742,3764.23138565636
"28","b28","B",245.4,5932,3843.91206086168
"28","f32","B",465.9,7586,4059.22565011137
"28","k11","C",186.2,3791,2958.78910103586
"28","c29","C",237.9,5039,3041.60284321723
"28","k37","C",395.5,6045,3294.04860274884
"28","s45","C",232.07,3713,3032.26427229039
"28","c55","C",319.2,5165,3171.83025597053
"28","c3","D",191.1,1795,2522.7969689567
"28","g7","D",292.3,2500,2724.70562759486
"28","i9","D",234.6,2248,2609.58576985354
"28","n14","D",262.8,2481,2665.84885457287
"28","o15","E",412.5,7708,3913.72108379863
"28","a27","E",292.65,7717,4016.64131605076
"28","o41","E",270.9,6684,4035.31895519538
"28","v22","F",192.3,6471,5527.35302008391
"28","x24","F",208.7,6632,5498.06864222335
"28","g33","F",227.9,7516,5463.78449253294
"28","d56","F",249.9,5012,5424.50057101267
"28","r18","G",257.15,6632,4830.79896336
"28","s45","G",196.8,6360,5017.39182381303
"28","x50","G",319.2,6190,4638.9499659928
"28","h34","H",233.8,7410,4859.81126313289
"28","e57","H",352.4,7625,5185.06333904664
"28","d4","I",169.15,6514,5566.89945556237
"28","p16","I",203.4,7851,5480.68515644326
"28","x24","I",324.75,6356,5175.22223095119
"28","a27","I",345,9013,5124.24881322384
"28","p42","I",312.25,7679,5206.6873036224
"28","d56","I",373.8,6623,5051.75328578938
"28","b28","J",238.6,6537,6543.42038881507
"28","e57","J",381.5,6528,7356.983790517
"28","c3","K",177.6,8409,6090.13602151404
"28","f6","K",262.85,8772,6332.88101890097
"28","x50","K",319.2,8627,6493.33475031157
"28","a53","K",277.06,8725,6373.34326421321
"28","d56","K",249.9,7361,6296.00655888735
"29","u21","A",226.5,2888,3391.70959516748
"29","i35","A",380.25,2873,3535.40299275951
"29","q43","A",341.56,3126,3499.24365908253
"29","n40","B",330.25,4667,3926.76629237115
"29","z52","B",372,4640,3967.53428489348
"29","k11","C",186.2,2006,2958.78910103586
"29","a53","C",421,2652,3334.89483922128
"29","c55","C",319.2,2679,3171.83025597053
"29","g7","D",292.3,2364,2724.70562759486
"29","i9","D",234.6,2441,2609.58576985354
"29","d30","D",304.3,3354,2748.64736577329
"29","c55","D",355.8,2755,2851.39732545575
"29","s19","E",219.7,4312,4079.28654711285
"29","h34","E",228.7,3934,4071.55786884611
"29","m39","E",196.9,3460,4098.8658653886
"29","t46","E",254.4,4208,4049.48819868441
"29","b54","E",281.6,4242,4026.13041547826
"29","w49","F",403.83,7926,5149.63811466654
"29","y51","F",238,7716,5445.74960128954
"29","d56","F",249.9,5138,5424.50057101267
"29","w23","G",238.5,4949,4888.46187715369
"29","e57","G",381.6,6022,4446.01882279032
"29","l12","H",297.7,4798,5035.05247435455
"29","u21","H",245.5,4068,4891.89768208897
"29","a27","I",345,6569,5124.24881322384
"29","d30","I",289.2,5864,5264.7088976281
"29","t20","J",155.6,5885,6070.88181399868
"29","e57","J",381.5,7926,7356.983790517
"29","c3","K",177.6,6733,6090.13602151404
"29","f6","K",262.85,8094,6332.88101890097
"30","e5","A",251,2481,3414.60707966182
"30","m13","A",279.1,2664,3440.86909249002
"30","u21","A",226.5,2934,3391.70959516748
"30","m39","A",212.15,2885,3378.29821139222
"30","y25","B",413.65,3770,4008.20462952953
"30","f32","B",465.9,5249,4059.22565011137
"30","z52","B",372,4423,3967.53428489348
"30","b54","B",212.4,3983,3811.68825838894
"30","k11","C",186.2,2685,2958.78910103586
"30","s19","C",205.95,2902,2990.42491163706
"30","w23","C",257.5,3021,3072.99838183918
"30","k37","C",395.5,3795,3294.04860274884
"30","o41","C",247.8,3093,3057.46079384771
"30","c3","D",191.1,1750,2522.7969689567
"30","f32","D",432.7,3010,3004.82396428257
"30","i35","D",368.5,2356,2876.73566502793
"30","n40","D",384.7,2590,2909.05701156882
"30","z52","D",469.3,2568,3077.84626572681
"30","o15","E",412.5,5267,3913.72108379863
"30","s19","E",219.7,5398,4079.28654711285
"30","j36","E",397.9,5198,3926.25871743135
"30","q43","E",335.5,5101,3979.84422008076
"30","b54","E",281.6,5482,4026.13041547826
"30","w49","F",403.83,8111,5149.63811466654
"30","y51","F",238,7954,5445.74960128954
"30","f6","G",216.3,5996,4957.10084156226
"30","j10","G",483.9,6058,4129.72305436704
"30","p42","G",333.5,6248,4594.7365790089
"30","x50","G",319.2,5775,4638.9499659928
"30","q17","H",175.95,5346,4701.1617471834
"30","u21","H",245.5,5168,4891.89768208897
"30","a27","H",194.3,5217,4751.485318794
"30","h34","H",233.8,5915,4859.81126313289
"30","l38","H",260.8,5446,4933.85684533923
"30","y51","H",281.9,6295,4991.72209661899
"30","j10","I",237.8,7925,5394.0932764521
"30","l12","I",261.95,6702,5333.30275605133
"30","p16","I",203.4,7437,5480.68515644326
"30","x50","I",365.2,6415,5073.40125578717
"30","z26","J",229.6,5816,6492.18126624461
"30","x50","K",319.2,7123,6493.33475031157
"30","d56","K",249.9,5420,6296.00655888735
"31","e5","A",251,2741,3414.60707966182
"31","i35","A",380.25,3046,3535.40299275951
"31","n14","B",191.75,4309,3791.52396987191
"31","y25","B",413.65,3684,4008.20462952953
"31","b54","B",212.4,3918,3811.68825838894
"31","g33","C",221,1975,3014.53220022177
"31","a53","C",421,2867,3334.89483922128
"31","c3","D",191.1,2130,2522.7969689567
"31","e5","D",181.75,2345,2504.142364626
"31","f32","D",432.7,3722,3004.82396428257
"31","i35","D",368.5,2943,2876.73566502793
"31","u47","D",248,2378,2636.32071081946
"31","c55","D",355.8,3116,2851.39732545575
"31","h34","E",228.7,4456,4071.55786884611
"31","t46","E",254.4,4702,4049.48819868441
"31","k11","F",270.4,5719,5387.89509868696
"31","p16","F",285.6,5984,5360.75348018205
"31","g33","F",227.9,6964,5463.78449253294
"31","r44","F",422.1,6319,5117.01460347675
"31","w49","F",403.83,6800,5149.63811466654
"31","j10","G",483.9,4158,4129.72305436704
"31","p42","G",333.5,5415,4594.7365790089
"31","x50","G",319.2,4800,4638.9499659928
"31","e57","G",381.6,5281,4446.01882279032
"31","u21","H",245.5,5574,4891.89768208897
"31","a27","H",194.3,5618,4751.485318794
"31","e31","H",213.1,5674,4803.04298344137
"31","h34","H",233.8,6925,4859.81126313289
"31","l38","H",260.8,6375,4933.85684533923
"31","y51","H",281.9,7414,4991.72209661899
"31","d4","I",169.15,4348,5566.89945556237
"31","j10","I",237.8,4990,5394.0932764521
"31","l12","I",261.95,4316,5333.30275605133
"31","t20","J",155.6,6424,6070.88181399868
"31","z26","J",229.6,6460,6492.18126624461
"31","b28","J",238.6,7607,6543.42038881507
"31","a1","K",210.5,6685,6183.81708208917
"31","c3","K",177.6,6928,6090.13602151404
"31","f6","K",262.85,7732,6332.88101890097
"31","s19","K",205.8,7145,6170.43407343558
"control","e5","A",251,10416,3414.60707966182
"control","m13","A",279.1,12455,3440.86909249002
"control","q17","A",189.6,6232,3357.22317974539
"control","e31","A",262.4,12107,3425.26141938571
"control","m39","A",212.15,13442,3378.29821139222
"control","u47","A",216.9,11567,3382.73751961051
"control","e57","A",352.4,11123,3509.37462773227
"control","n14","B",191.75,7951,3791.52396987191
"control","v22","B",163.8,16770,3764.23138565636
"control","b28","B",245.4,14109,3843.91206086168
"control","j36","B",496.2,8787,4088.81295965453
"control","b54","B",212.4,13135,3811.68825838894
"control","o15","C",330.4,5871,3189.7705637545
"control","w23","C",257.5,11569,3072.99838183918
"control","w49","C",410.8,5878,3318.5563446323
"control","g7","D",292.3,10684,2724.70562759486
"control","n14","D",262.8,6246,2665.84885457287
"control","a27","D",202.4,11118,2545.3421057414
"control","d30","D",304.3,14194,2748.64736577329
"control","i35","D",368.5,11083,2876.73566502793
"control","o15","E",412.5,4524,3913.72108379863
"control","a27","E",292.65,14740,4016.64131605076
"control","j36","E",397.9,6647,3926.25871743135
"control","v48","E",455.9,5748,3876.45167971234
"control","k11","F",270.4,10556,5387.89509868696
"control","p16","F",285.6,5561,5360.75348018205
"control","r44","F",422.1,3889,5117.01460347675
"control","f6","G",216.3,16057,4957.10084156226
"control","r18","G",257.15,7004,4830.79896336
"control","y25","G",356.45,9536,4523.7787306676
"control","s45","G",196.8,14727,5017.39182381303
"control","x50","G",319.2,10740,4638.9499659928
"control","a53","G",277,13242,4769.42583527396
"control","a27","H",194.3,11569,4751.485318794
"control","e31","H",213.1,12305,4803.04298344137
"control","y51","H",281.9,11731,4991.72209661899
"control","d4","I",169.15,22290,5566.89945556237
"control","j10","I",237.8,17891,5394.0932764521
"control","l12","I",261.95,15834,5333.30275605133
"control","p16","I",203.4,11359,5480.68515644326
"control","p42","I",312.25,12665,5206.6873036224
"control","t20","J",155.6,9369,6070.88181399868
"control","v48","J",265.8,15439,6698.27640369465
"control","s19","K",205.8,8196,6170.43407343558
"control","z26","K",162.6,14905,6047.42429176854
"control","x50","K",319.2,11713,6493.33475031157
"control","d56","K",249.9,13155,6296.00655888735
